"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State"
"Sunnyvale,CA,City","Sunnyvale",0,5,8,16,32,216,44,2022,3,"CA","Sunnyvale,CA","City",29,292,"Sunnyvale","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",152031,NA,NA,"","","CA0431600","Sunnyvale","CA","West","Pacific","sunnyvale","CA",150893,"city 100,000 thru 249,999",NA,NA,NA,NA,150893,"Sunnyvale, CA","City","West"
"Surprise,AZ,City","Surprise",0,0,2,14,6,152,8,2020,11,"AZ","Surprise,AZ","City",16,166,"Surprise","AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",159346,NA,NA,"","","AZ0072700","Surprise","AZ","West","Mountain","surprise","AZ",163202,"city 100,000 thru 249,999",NA,NA,NA,NA,163202,"Surprise, AZ","City","West"
"Tacoma,WA,City","Tacoma",3,NA,30,87,169,799,210,2017,1,"WA","Tacoma,WA","City",120,1178,"Tacoma","WA","https://public.tableau.com/app/profile/city.of.tacoma/viz/TacomaPoliceCrimeDashboard/CrimeDashboard-IntroPage","Agency Aggregated","Open Source",222828,NA,NA,"","","WA0270300","Tacoma","WA","West","Pacific","tacoma","WA",223980,"city 100,000 thru 249,999",NA,NA,NA,NA,223980,"Tacoma, WA","City","West"
"Taunton,MA,City","Taunton",0,2,1,8,8,30,6,2017,1,"MA","Taunton,MA","City",11,44,"Taunton","MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",60356,NA,NA,"","","MA0031900","Taunton","MA","Northeast","New England","taunton","MA",61874,"city 50,000 thru 99,999",NA,NA,NA,NA,61874,"Taunton, MA","City","Northeast"
"Taylor,MI,City","Taylor",0,4,4,34,13,55,15,2024,3,"MI","Taylor,MI","City",42,83,"Taylor","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",61781,NA,NA,"","","MI8277500","Taylor","MI","Midwest","East North Central","taylor","MI",60602,"city 50,000 thru 99,999",NA,NA,NA,NA,60602,"Taylor, MI","City","Midwest"
"Tempe,AZ,City","Tempe",2,21,7,47,48,380,45,2023,11,"AZ","Tempe,AZ","City",77,473,"Tempe","AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",188144,NA,NA,"","","AZ0072900","Tempe","AZ","West","Mountain","tempe","AZ",191376,"city 100,000 thru 249,999",NA,NA,NA,NA,191376,"Tempe, AZ","City","West"
"Thornton,CO,City","Thornton",0,12,12,69,50,213,76,2017,1,"CO","Thornton,CO","City",93,339,"Thornton","CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",143838,NA,NA,"","","CO0010400","Thornton","CO","West","Mountain","thornton","CO",145847,"city 100,000 thru 249,999",NA,NA,NA,NA,145847,"Thornton, CO","City","West"
"Thousand Oaks,CA,City","Thousand Oaks",0,2,1,6,44,102,11,2017,1,"CA","Thousand Oaks,CA","City",9,157,"Thousand Oaks","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",123032,NA,NA,"","","CA0560700","Thousand Oaks","CA","West","Pacific","thousand oaks","CA",122363,"city 100,000 thru 249,999",NA,NA,NA,NA,122363,"Thousand Oaks, CA","City","West"
"Thurston,WA,County","Thurston",0,5,4,15,43,88,31,2017,1,"WA","Thurston,WA","County",24,162,"Thurston","WA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",145385,NA,NA,"","","WA0340000","Thurston","WA","West","Pacific","thurston","WA",149364,"msa-county 100,000+",NA,NA,NA,NA,149364,"Thurston, WA","County","West"
"Tinley Park,IL,City","Tinley Park",0,2,1,1,3,32,1,2017,1,"IL","Tinley Park,IL","City",4,36,"Tinley Park","IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",53528,NA,NA,"","","IL0165M00","Tinley Park","IL","Midwest","East North Central","tinley park","IL",45688,"city 50,000 thru 99,999",NA,NA,NA,NA,45688,"Tinley Park, IL","City","Midwest"
"Torrance,CA,City","Torrance",0,3,5,16,76,196,54,2023,11,"CA","Torrance,CA","City",24,326,"Torrance","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",138472,NA,NA,"","","CA0197200","Torrance","CA","West","Pacific","torrance","CA",136899,"city 100,000 thru 249,999",NA,NA,NA,NA,136899,"Torrance, CA","City","West"
"Tracy,CA,City","Tracy",0,2,7,8,31,166,34,2017,1,"CA","Tracy,CA","City",17,231,"Tracy","CA","https://tracypd.com/crime-mapping","Agency Aggregated","Open Source",99347,NA,NA,"","","CA0390600","Tracy","CA","West","Pacific","tracy","CA",99519,"city 50,000 thru 99,999",NA,NA,NA,NA,99519,"Tracy, CA","City","West"
"Travis,TX,County","Travis",1,16,5,50,99,187,21,2017,1,"TX","Travis,TX","County",72,307,"Travis","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",277111,NA,NA,"Inferred Jan & Aug 2023 from 12 month average","","TX2270000","Travis","TX","South","West South Central","travis","TX",292283,"msa-county 100,000+",NA,NA,NA,NA,292283,"Travis, TX","County","South"
"Troy,MI,City","Troy",0,1,0,4,9,80,4,2017,1,"MI","Troy,MI","City",5,93,"Troy","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",87265,NA,NA,"","","MI6378400","Troy","MI","Midwest","East North Central","troy","MI",87422,"city 50,000 thru 99,999",NA,NA,NA,NA,87422,"Troy, MI","City","Midwest"
"Tucson,AZ,City","Tucson",3,48,124,185,399,1671,141,2017,1,"AZ","Tucson,AZ","City",360,2211,"Tucson","AZ","https://app.powerbigov.us/view?r=eyJrIjoiY2ViZmNiYzAtMDQ5ZC00OTMwLTliMTgtYjM1ZjAwYjJlMTkzIiwidCI6ImQyMWU1OWVjLWMyMDgtNDNlYi1hYWYxLWNmMDZkOWExOTZlMCJ9&pageName=ReportSectionccd6be2a1a0db780dadd","Agency Aggregated","Open Source",548544,NA,NA,"","","AZ0100300","Tucson","AZ","West","Mountain","tucson","AZ",548789,"city 500,000 thru 999,999",NA,NA,NA,NA,548789,"Tucson, AZ","City","West"
"Tulare,CA,City","Tulare",1,6,5,21,19,65,20,2025,4,"CA","Tulare,CA","City",33,104,"Tulare","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",71428,NA,NA,"","","CA0540600","Tulare","CA","West","Pacific","tulare","CA",71689,"city 50,000 thru 99,999",NA,NA,NA,NA,71689,"Tulare, CA","City","West"
"Tulare,CA,County","Tulare",0,3,3,19,65,120,3,2017,1,"CA","Tulare,CA","County",25,188,"Tulare","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",135511,NA,NA,"","","CA0540000","Tulare","CA","West","Pacific","tulare","CA",141574,"msa-county 100,000+",NA,NA,NA,NA,141574,"Tulare, CA","County","West"
"Tulsa,OK,City","Tulsa",3,40,26,198,273,816,145,2025,7,"OK","Tulsa,OK","City",267,1234,"Tulsa","OK","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",411002,NA,NA,"","","OK0720500","Tulsa","OK","South","West South Central","tulsa","OK",405482,"city 250,000 thru 499,999",NA,NA,NA,NA,405482,"Tulsa, OK","City","South"
"Twin Falls,ID,City","Twin Falls",0,3,1,17,22,68,14,2017,1,"ID","Twin Falls,ID","City",21,104,"Twin Falls","ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55447,NA,NA,"","","ID0420200","Twin Falls","ID","West","Mountain","twin falls","ID",55932,"city 50,000 thru 99,999",NA,NA,NA,NA,55932,"Twin Falls, ID","City","West"
"Tyler,TX,City","Tyler",0,9,3,32,51,228,15,2017,1,"TX","Tyler,TX","City",44,294,"Tyler","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",110824,NA,NA,"","","TX2120400","Tyler","TX","South","West South Central","tyler","TX",111714,"city 100,000 thru 249,999",NA,NA,NA,NA,111714,"Tyler, TX","City","South"
"Upper Darby,PA,City","Upper Darby",0,1,17,12,15,104,16,2017,1,"PA","Upper Darby,PA","City",30,135,"Upper Darby","PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",84468,NA,NA,"","","PA0233700","Upper Darby","PA","Northeast","Middle Atlantic","upper darby township","PA",84668,"city 50,000 thru 99,999",NA,NA,NA,NA,84668,"Upper Darby, PA","City","Northeast"
"Utica,NY,City","Utica",0,3,4,19,39,160,9,2017,7,"NY","Utica,NY","City",26,208,"Utica","NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63548,NA,NA,"","","NY0320200","Utica","NY","Northeast","Middle Atlantic","utica","NY",63098,"city 50,000 thru 99,999",NA,NA,NA,NA,63098,"Utica, NY","City","Northeast"
"Vacaville,CA,City","Vacaville",0,1,6,16,18,139,17,2017,1,"CA","Vacaville,CA","City",23,174,"Vacaville","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",101975,NA,NA,"","","CA0480600","Vacaville","CA","West","Pacific","vacaville","CA",102672,"city 100,000 thru 249,999",NA,NA,NA,NA,102672,"Vacaville, CA","City","West"
"Vallejo,CA,City","Vallejo",1,9,33,45,213,100,95,2017,1,"CA","Vallejo,CA","City",88,408,"Vallejo","CA","https://www.vallejopd.net/public_information/crime_data/operations_bureau_reports/operations_bureau_2024_reports","Agency Aggregated","Open Source",122419,NA,NA,"","","CA0480700","Vallejo","CA","West","Pacific","vallejo","CA",121795,"city 100,000 thru 249,999",NA,NA,NA,NA,121795,"Vallejo, CA","City","West"
"Ventura,CA,City","Ventura",0,2,13,17,51,249,37,2017,1,"CA","Ventura,CA","City",32,337,"Ventura","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",109035,NA,NA,"","","CA0560800","Ventura","CA","West","Pacific","ventura","CA",108543,"city 100,000 thru 249,999",NA,NA,NA,NA,108543,"Ventura, CA","City","West"
"Victoria,TX,City","Victoria",0,5,7,12,45,150,8,2017,1,"TX","Victoria,TX","City",24,203,"Victoria","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65298,NA,NA,"","","TX2350100","Victoria","TX","South","West South Central","victoria","TX",65893,"city 50,000 thru 99,999",NA,NA,NA,NA,65893,"Victoria, TX","City","South"
"Virginia Beach,VA,City","Virginia Beach",0,2,12,14,37,526,65,2020,12,"VA","Virginia Beach,VA","City",28,628,"Virginia Beach","VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",453991,NA,NA,"","","VA1280000","Virginia Beach","VA","South","South Atlantic","virginia beach","VA",455155,"city 250,000 thru 499,999",NA,NA,NA,NA,455155,"Virginia Beach, VA","City","South"
"Visalia,CA,City","Visalia",0,9,14,19,98,222,83,2017,1,"CA","Visalia,CA","City",42,403,"Visalia","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",145031,NA,NA,"","","CA0540700","Visalia","CA","West","Pacific","visalia","CA",146090,"city 100,000 thru 249,999",NA,NA,NA,NA,146090,"Visalia, CA","City","West"
"Waco,TX,City","Waco",0,7,6,25,81,343,10,2017,1,"TX","Waco,TX","City",38,434,"Waco","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145741,NA,NA,"","","TX1551200","Waco","TX","South","West South Central","waco","TX",146270,"city 100,000 thru 249,999",NA,NA,NA,NA,146270,"Waco, TX","City","South"
"Wake Forest,NC,City","Wake Forest",0,1,2,3,9,24,0,2017,1,"NC","Wake Forest,NC","City",6,33,"Wake Forest","NC","From NC","State UCR","Provided by State UCR Program",52609,NA,NA,"Inferred Jan - May 2019 from annual average","","NC0920700","Wake Forest","NC","South","South Atlantic","wake forest","NC",52921,"city 50,000 thru 99,999",NA,NA,NA,NA,52921,"Wake Forest, NC","City","South"
"Wake,NC,County","Wake",0,0,2,8,75,66,6,2017,1,"NC","Wake,NC","County",10,147,"Wake","NC","From NC","State UCR","Provided by State UCR Program",198748,NA,NA,"Inferred Oct 2018 from annual average","","NC0920000","Wake","NC","South","South Atlantic","wake","NC",202553,"msa-county 100,000+",NA,NA,NA,NA,202553,"Wake, NC","County","South"
"Walnut Creek,CA,City","Walnut Creek",0,0,4,6,24,213,20,2017,1,"CA","Walnut Creek,CA","City",10,257,"Walnut Creek","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",68441,NA,NA,"","","CA0071200","Walnut Creek","CA","West","Pacific","walnut creek","CA",68808,"city 50,000 thru 99,999",NA,NA,NA,NA,68808,"Walnut Creek, CA","City","West"
"Waltham,MA,City","Waltham",0,1,1,6,6,28,2,2017,1,"MA","Waltham,MA","City",8,36,"Waltham","MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",63797,NA,NA,"","","MA0094700","Waltham","MA","Northeast","New England","waltham","MA",65488,"city 50,000 thru 99,999",NA,NA,NA,NA,65488,"Waltham, MA","City","Northeast"
"Warren,MI,City","Warren",2,7,11,34,50,156,35,2017,3,"MI","Warren,MI","City",54,241,"Warren","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",136121,NA,NA,"","","MI5080600","Warren","MI","Midwest","East North Central","warren","MI",135843,"city 100,000 thru 249,999",NA,NA,NA,NA,135843,"Warren, MI","City","Midwest"
"Warren,OH,County","Warren",0,2,1,7,48,112,15,2017,1,"OH","Warren,OH","County",10,175,"Warren","OH","From OH","State UCR","Provided by State UCR Program",102918,NA,NA,"","","OH0830000","Warren","OH","Midwest","East North Central","warren","OH",105026,"msa-county 100,000+",NA,NA,NA,NA,105026,"Warren, OH","County","Midwest"
"Washington,DC,City","Washington",8,NA,212,NA,153,2273,169,2017,1,"DC","Washington,DC","City",220,2595,"Washington","DC","https://crimecards.dc.gov/","Agency RMS","Open Source",678972,NA,NA,"","","DCMPD0000","Washington","DC","South","South Atlantic","washington","DC",702250,"city 500,000 thru 999,999",NA,NA,NA,NA,702250,"Washington, DC","City","South"
"Washington,MD,County","Washington",0,3,4,18,37,60,2,2017,1,"MD","Washington,MD","County",25,99,"Washington","MD","https://washcosheriff.com/crime/crime-statistics/","Agency Aggregated","Open Source",104179,NA,NA,"","","MD0220000","Washington","MD","South","South Atlantic","washington","MD",106052,"msa-county 100,000+",NA,NA,NA,NA,106052,"Washington, MD","County","South"
"Washington,OR,County","Washington",0,12,3,16,23,124,15,2017,1,"OR","Washington,OR","County",31,162,"Washington","OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",239309,NA,NA,"","","OR0340000","Washington","OR","West","Pacific","washington","OR",244557,"msa-county 100,000+",NA,NA,NA,NA,244557,"Washington, OR","County","West"
"Washtenaw,MI,County","Washtenaw",0,7,6,23,39,80,28,2017,1,"MI","Washtenaw,MI","County",36,147,"Washtenaw","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",161396,NA,NA,"","","MI8118100","Washtenaw","MI","Midwest","East North Central","washtenaw","MI",164745,"msa-county 100,000+",NA,NA,NA,NA,164745,"Washtenaw, MI","County","Midwest"
"Waterbury,CT,City","Waterbury",2,1,19,12,66,242,65,2017,1,"CT","Waterbury,CT","City",34,373,"Waterbury","CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",115380,NA,NA,"","","CT0015100","Waterbury","CT","Northeast","New England","waterbury","CT",115363,"city 100,000 thru 249,999",NA,NA,NA,NA,115363,"Waterbury, CT","City","Northeast"
"Waterford Township,MI,City","Waterford Township",1,6,1,9,12,50,6,2018,9,"MI","Waterford Township,MI","City",17,68,"Waterford Township","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",69153,NA,NA,"","","MI6380800","Waterford Township","MI","Midwest","East North Central","waterford township","MI",69066,"city 50,000 thru 99,999",NA,NA,NA,NA,69066,"Waterford Township, MI","City","Midwest"
"Waterloo,IA,City","Waterloo",1,7,5,19,40,84,13,2021,8,"IA","Waterloo,IA","City",32,137,"Waterloo","IA","From IA","State UCR","Provided by Agency",66211,NA,NA,"","","IA0070300","Waterloo","IA","Midwest","West North Central","waterloo","IA",66385,"city 50,000 thru 99,999",NA,NA,NA,NA,66385,"Waterloo, IA","City","Midwest"
"Waukesha,WI,City","Waukesha",0,4,4,4,14,78,2,2017,1,"WI","Waukesha,WI","City",12,94,"Waukesha","WI","From WI","State UCR","Provided by State UCR Program",70095,NA,NA,"","","WI0680500","Waukesha","WI","Midwest","East North Central","waukesha","WI",70202,"city 50,000 thru 99,999",NA,NA,NA,NA,70202,"Waukesha, WI","City","Midwest"
"Wayne Township,NJ,City","Wayne Township",0,0,0,20,9,76,1,2018,10,"NJ","Wayne Township,NJ","City",20,86,"Wayne Township","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",52317,NA,NA,"","","NJ0161400","Wayne Township","NJ","Northeast","Middle Atlantic","wayne township","NJ",53295,"city 50,000 thru 99,999",NA,NA,NA,NA,53295,"Wayne Township, NJ","City","Northeast"
"West Allis,WI,City","West Allis",0,2,8,7,20,146,7,2017,1,"WI","West Allis,WI","City",17,173,"West Allis","WI","From WI","State UCR","Provided by State UCR Program",58505,NA,NA,"","","WI0411600","West Allis","WI","Midwest","East North Central","west allis","WI",58862,"city 50,000 thru 99,999",NA,NA,NA,NA,58862,"West Allis, WI","City","Midwest"
"West Bloomfield Township,MI,City","West Bloomfield Township",0,2,0,4,4,12,0,2020,6,"MI","West Bloomfield Township,MI","City",6,16,"West Bloomfield Township","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",64904,NA,NA,"","","MI6381500","West Bloomfield Township","MI","Midwest","East North Central","west bloomfield township","MI",64892,"city 50,000 thru 99,999",NA,NA,NA,NA,64892,"West Bloomfield Township, MI","City","Midwest"
"West Chester Township,OH,City","West Chester Township",0,3,4,1,17,66,5,2017,1,"OH","West Chester Township,OH","City",8,88,"West Chester Township","OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",62860,NA,NA,"","","OH0091500","West Chester Township","OH","Midwest","East North Central","west chester township","OH",63335,"city 50,000 thru 99,999",NA,NA,NA,NA,63335,"West Chester Township, OH","City","Midwest"
"West Covina,CA,City","West Covina",0,0,7,7,29,141,33,2018,4,"CA","West Covina,CA","City",14,203,"West Covina","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",103014,NA,NA,"","","CA0197500","West Covina","CA","West","Pacific","west covina","CA",104467,"city 100,000 thru 249,999",NA,NA,NA,NA,104467,"West Covina, CA","City","West"
"West Des Moines,IA,City","West Des Moines",0,1,0,8,4,81,8,2024,3,"IA","West Des Moines,IA","City",9,93,"West Des Moines","IA","From IA","State UCR","Provided by Agency",71674,NA,NA,"","","IA0770500","West Des Moines","IA","Midwest","West North Central","west des moines","IA",48315,"city 50,000 thru 99,999",NA,NA,NA,NA,48315,"West Des Moines, IA","City","Midwest"
"West Hartford,CT,City","West Hartford",0,0,3,0,13,85,2,2017,1,"CT","West Hartford,CT","City",3,100,"West Hartford","CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",64423,NA,NA,"","","CT0015500","West Hartford","CT","Northeast","New England","west hartford","CT",64093,"city 50,000 thru 99,999",NA,NA,NA,NA,64093,"West Hartford, CT","City","Northeast"
"West Jordan,UT,City","West Jordan",0,10,4,10,18,142,22,2024,12,"UT","West Jordan,UT","City",24,182,"West Jordan","UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",116485,NA,NA,"","","UT0180600","West Jordan","UT","West","Mountain","west jordan","UT",114211,"city 100,000 thru 249,999",NA,NA,NA,NA,114211,"West Jordan, UT","City","West"
"West New York,NJ,City","West New York",0,0,1,10,8,51,2,2020,6,"NJ","West New York,NJ","City",11,61,"West New York","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",51884,NA,NA,"","","NJ0091200","West New York","NJ","Northeast","Middle Atlantic","west new york","NJ",51260,"city 50,000 thru 99,999",NA,NA,NA,NA,51260,"West New York, NJ","City","Northeast"
