"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","city_state.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","population.x","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population.y","Agency_Type.y"
"Tacoma,WA,City","Tacoma",3,NA,30,87,169,799,210,2017,1,"WA","Tacoma,WA","City",120,1178,"Tacoma","WA","Tacoma ,WA","https://public.tableau.com/app/profile/city.of.tacoma/viz/TacomaPoliceCrimeDashboard/CrimeDashboard-IntroPage","Agency Aggregated","Open Source",222828,NA,NA,"","","WA0270300","Tacoma","WA","West","Pacific",222828,"tacoma","WA",223980,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Taunton,MA,City","Taunton",0,2,1,8,8,30,6,2017,1,"MA","Taunton,MA","City",11,44,"Taunton","MA","Taunton ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",60356,NA,NA,"","","MA0031900","Taunton","MA","Northeast","New England",60356,"taunton","MA",61874,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Taylor,MI,City","Taylor",0,2,3,21,22,56,10,2021,12,"MI","Taylor,MI","City",26,88,"Taylor","MI","Taylor ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",61781,NA,NA,"","","MI8277500","Taylor","MI","Midwest","East North Central",61781,"taylor","MI",60602,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Tempe,AZ,City","Tempe",2,11,23,45,101,566,45,2017,1,"AZ","Tempe,AZ","City",81,712,"Tempe","AZ","Tempe ,AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",188144,NA,NA,"","","AZ0072900","Tempe","AZ","West","Mountain",188144,"tempe","AZ",191376,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Thornton,CO,City","Thornton",0,12,12,69,50,213,76,2017,1,"CO","Thornton,CO","City",93,339,"Thornton","CO","Thornton ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",143838,NA,NA,"","","CO0010400","Thornton","CO","West","Mountain",143838,"thornton","CO",145847,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Thurston,WA,County","Thurston",0,5,4,15,43,88,31,2017,1,"WA","Thurston,WA","County",24,162,"Thurston","WA","Thurston ,WA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",145385,NA,NA,"","","WA0340000","Thurston","WA","West","Pacific",145385,"thurston","WA",149364,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Tigard,OR,City","Tigard",0,4,5,4,11,92,7,2017,1,"OR","Tigard,OR","City",13,110,"Tigard","OR","Tigard ,OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",56142,NA,NA,"","","OR0340400","Tigard","OR","West","Pacific",56142,"tigard","OR",55784,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Tinley Park,IL,City","Tinley Park",0,2,1,1,3,32,1,2017,1,"IL","Tinley Park,IL","City",4,36,"Tinley Park","IL","Tinley Park ,IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",53528,NA,NA,"","","IL0165M00","Tinley Park","IL","Midwest","East North Central",53528,"tinley park","IL",45688,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Torrance,CA,City","Torrance",0,4,8,14,41,185,49,2017,1,"CA","Torrance,CA","City",26,275,"Torrance","CA","Torrance ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",138472,NA,NA,"","","CA0197200","Torrance","CA","West","Pacific",138472,"torrance","CA",136899,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Tracy,CA,City","Tracy",0,2,7,8,31,166,34,2017,1,"CA","Tracy,CA","City",17,231,"Tracy","CA","Tracy ,CA","https://tracypd.com/crime-mapping","Agency Aggregated","Open Source",99347,NA,NA,"","","CA0390600","Tracy","CA","West","Pacific",99347,"tracy","CA",99519,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Travis,TX,County","Travis",1,16,5,50,99,187,21,2017,1,"TX","Travis,TX","County",72,307,"Travis","TX","Travis ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",277111,NA,NA,"Inferred Jan & Aug 2023 from 12 month average","","TX2270000","Travis","TX","South","West South Central",277111,"travis","TX",292283,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Troy,MI,City","Troy",0,0,1,4,3,47,5,2025,4,"MI","Troy,MI","City",5,55,"Troy","MI","Troy ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",87265,NA,NA,"","","MI6378400","Troy","MI","Midwest","East North Central",87265,"troy","MI",87422,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Tucson,AZ,City","Tucson",3,48,124,185,399,1671,141,2017,1,"AZ","Tucson,AZ","City",360,2211,"Tucson","AZ","Tucson ,AZ","https://app.powerbigov.us/view?r=eyJrIjoiY2ViZmNiYzAtMDQ5ZC00OTMwLTliMTgtYjM1ZjAwYjJlMTkzIiwidCI6ImQyMWU1OWVjLWMyMDgtNDNlYi1hYWYxLWNmMDZkOWExOTZlMCJ9&pageName=ReportSectionccd6be2a1a0db780dadd","Agency Aggregated","Open Source",548544,NA,NA,"","","AZ0100300","Tucson","AZ","West","Mountain",548544,"tucson","AZ",548789,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Tulare,CA,City","Tulare",0,3,5,9,15,82,42,2017,1,"CA","Tulare,CA","City",17,139,"Tulare","CA","Tulare ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",71428,NA,NA,"","","CA0540600","Tulare","CA","West","Pacific",71428,"tulare","CA",71689,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Tulare,CA,County","Tulare",0,3,3,19,65,120,3,2017,1,"CA","Tulare,CA","County",25,188,"Tulare","CA","Tulare ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",135511,NA,NA,"","","CA0540000","Tulare","CA","West","Pacific",135511,"tulare","CA",141574,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Tulsa,OK,City","Tulsa",6,29,96,224,537,1169,402,2017,1,"OK","Tulsa,OK","City",355,2108,"Tulsa","OK","Tulsa ,OK","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",405482,NA,NA,"","","OK0720500","Tulsa","OK","South","West South Central",411002,"tulsa","OK",405482,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Tustin,CA,City","Tustin",0,3,5,7,30,145,10,2017,1,"CA","Tustin,CA","City",15,185,"Tustin","CA","Tustin ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",76985,NA,NA,"","","CA0302200","Tustin","CA","West","Pacific",77690,"tustin","CA",76985,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Twin Falls,ID,City","Twin Falls",0,3,1,17,22,68,14,2017,1,"ID","Twin Falls,ID","City",21,104,"Twin Falls","ID","Twin Falls ,ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55447,NA,NA,"","","ID0420200","Twin Falls","ID","West","Mountain",55447,"twin falls","ID",55932,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Tyler,TX,City","Tyler",0,9,3,32,51,228,15,2017,1,"TX","Tyler,TX","City",44,294,"Tyler","TX","Tyler ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",110824,NA,NA,"","","TX2120400","Tyler","TX","South","West South Central",110824,"tyler","TX",111714,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Upper Darby,PA,City","Upper Darby",0,1,17,12,15,104,16,2017,1,"PA","Upper Darby,PA","City",30,135,"Upper Darby","PA","Upper Darby ,PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",84468,NA,NA,"","","PA0233700","Upper Darby","PA","Northeast","Middle Atlantic",84468,"upper darby township","PA",84668,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Utica,NY,City","Utica",0,4,17,14,44,145,4,2017,1,"NY","Utica,NY","City",35,193,"Utica","NY","Utica ,NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63098,NA,NA,"","","NY0320200","Utica","NY","Northeast","Middle Atlantic",63548,"utica","NY",63098,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Vallejo,CA,City","Vallejo",1,9,33,45,213,100,95,2017,1,"CA","Vallejo,CA","City",88,408,"Vallejo","CA","Vallejo ,CA","https://www.vallejopd.net/public_information/crime_data/operations_bureau_reports/operations_bureau_2024_reports","Agency Aggregated","Open Source",122419,NA,NA,"","","CA0480700","Vallejo","CA","West","Pacific",122419,"vallejo","CA",121795,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Victoria,TX,City","Victoria",0,5,7,12,45,150,8,2017,1,"TX","Victoria,TX","City",24,203,"Victoria","TX","Victoria ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65298,NA,NA,"","","TX2350100","Victoria","TX","South","West South Central",65298,"victoria","TX",65893,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Virginia Beach,VA,City","Virginia Beach",2,5,38,14,65,583,26,2017,1,"VA","Virginia Beach,VA","City",59,674,"Virginia Beach","VA","Virginia Beach ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",453991,NA,NA,"","","VA1280000","Virginia Beach","VA","South","South Atlantic",453991,"virginia beach","VA",455155,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Waco,TX,City","Waco",0,7,6,25,81,343,10,2017,1,"TX","Waco,TX","City",38,434,"Waco","TX","Waco ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145741,NA,NA,"","","TX1551200","Waco","TX","South","West South Central",145741,"waco","TX",146270,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Wake Forest,NC,City","Wake Forest",0,1,2,3,9,24,0,2017,1,"NC","Wake Forest,NC","City",6,33,"Wake Forest","NC","Wake Forest ,NC","From NC","State UCR","Provided by State UCR Program",52609,NA,NA,"Inferred Jan - May 2019 from annual average","","NC0920700","Wake Forest","NC","South","South Atlantic",52609,"wake forest","NC",52921,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Wake,NC,County","Wake",0,0,2,8,75,66,6,2017,1,"NC","Wake,NC","County",10,147,"Wake","NC","Wake ,NC","From NC","State UCR","Provided by State UCR Program",198748,NA,NA,"Inferred Oct 2018 from annual average","","NC0920000","Wake","NC","South","South Atlantic",198748,"wake","NC",202553,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Walnut Creek,CA,City","Walnut Creek",0,0,4,6,24,213,20,2017,1,"CA","Walnut Creek,CA","City",10,257,"Walnut Creek","CA","Walnut Creek ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",68441,NA,NA,"","","CA0071200","Walnut Creek","CA","West","Pacific",68441,"walnut creek","CA",68808,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Waltham,MA,City","Waltham",0,1,1,6,6,28,2,2017,1,"MA","Waltham,MA","City",8,36,"Waltham","MA","Waltham ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",63797,NA,NA,"","","MA0094700","Waltham","MA","Northeast","New England",63797,"waltham","MA",65488,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Warren,MI,City","Warren",1,8,10,54,25,111,43,2021,11,"MI","Warren,MI","City",73,179,"Warren","MI","Warren ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",136121,NA,NA,"","","MI5080600","Warren","MI","Midwest","East North Central",136121,"warren","MI",135843,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Warren,OH,County","Warren",0,2,1,7,48,112,15,2017,1,"OH","Warren,OH","County",10,175,"Warren","OH","Warren ,OH","From OH","State UCR","Provided by State UCR Program",102918,NA,NA,"","","OH0830000","Warren","OH","Midwest","East North Central",102918,"warren","OH",105026,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Warwick,RI,City","Warwick",0,2,0,8,16,105,5,2017,1,"RI","Warwick,RI","City",10,126,"Warwick","RI","Warwick ,RI","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",83369,NA,NA,"","","RI0020300","Warwick","RI","Northeast","New England",83369,"warwick","RI",84297,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Washington,DC,City","Washington",8,NA,212,NA,153,2273,169,2017,1,"DC","Washington,DC","City",220,2595,"Washington","DC","Washington ,DC","https://crimecards.dc.gov/","Agency RMS","Open Source",678972,NA,NA,"","","DCMPD0000","Washington","DC","South","South Atlantic",678972,"washington","DC",702250,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Washington,OR,County","Washington",0,12,3,16,23,124,15,2017,1,"OR","Washington,OR","County",31,162,"Washington","OR","Washington ,OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",239309,NA,NA,"","","OR0340000","Washington","OR","West","Pacific",239309,"washington","OR",244557,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Washtenaw,MI,County","Washtenaw",0,5,6,23,39,80,28,2017,1,"MI","Washtenaw,MI","County",34,147,"Washtenaw","MI","Washtenaw ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",161396,NA,NA,"","","MI8118100","Washtenaw","MI","Midwest","East North Central",161396,"washtenaw","MI",164745,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Waterbury,CT,City","Waterbury",2,1,19,12,66,242,65,2017,1,"CT","Waterbury,CT","City",34,373,"Waterbury","CT","Waterbury ,CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",115380,NA,NA,"","","CT0015100","Waterbury","CT","Northeast","New England",115380,"waterbury","CT",115363,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Waterford Township,MI,City","Waterford Township",0,0,1,13,6,38,5,2021,10,"MI","Waterford Township,MI","City",14,49,"Waterford Township","MI","Waterford Township ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",69153,NA,NA,"","","MI6380800","Waterford Township","MI","Midwest","East North Central",69153,"waterford township","MI",69066,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Waterloo,IA,City","Waterloo",2,3,4,15,42,129,8,2017,1,"IA","Waterloo,IA","City",24,179,"Waterloo","IA","Waterloo ,IA","From IA","State UCR","Provided by Agency",66211,NA,NA,"","","IA0070300","Waterloo","IA","Midwest","West North Central",66211,"waterloo","IA",66385,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Waukesha,WI,City","Waukesha",0,4,4,4,14,78,2,2017,1,"WI","Waukesha,WI","City",12,94,"Waukesha","WI","Waukesha ,WI","From WI","State UCR","Provided by State UCR Program",70095,NA,NA,"","","WI0680500","Waukesha","WI","Midwest","East North Central",70095,"waukesha","WI",70202,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Wayne Township,NJ,City","Wayne Township",1,0,1,0,6,97,4,2017,1,"NJ","Wayne Township,NJ","City",2,107,"Wayne Township","NJ","Wayne Township ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",53295,NA,NA,"","","NJ0161400","Wayne Township","NJ","Northeast","Middle Atlantic",52317,"wayne township","NJ",53295,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Bloomfield Township,MI,City","West Bloomfield Township",0,1,1,10,4,18,0,2021,12,"MI","West Bloomfield Township,MI","City",12,22,"West Bloomfield Township","MI","West Bloomfield Township ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",64904,NA,NA,"","","MI6381500","West Bloomfield Township","MI","Midwest","East North Central",64904,"west bloomfield township","MI",64892,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Chester Township,OH,City","West Chester Township",0,3,4,1,17,66,5,2017,1,"OH","West Chester Township,OH","City",8,88,"West Chester Township","OH","West Chester Township ,OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",62860,NA,NA,"","","OH0091500","West Chester Township","OH","Midwest","East North Central",62860,"west chester township","OH",63335,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Covina,CA,City","West Covina",0,3,9,4,69,132,49,2017,1,"CA","West Covina,CA","City",16,250,"West Covina","CA","West Covina ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",104467,NA,NA,"","","CA0197500","West Covina","CA","West","Pacific",103014,"west covina","CA",104467,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"West Des Moines,IA,City","West Des Moines",0,4,0,2,5,36,0,2017,1,"IA","West Des Moines,IA","City",6,41,"West Des Moines","IA","West Des Moines ,IA","From IA","State UCR","Provided by Agency",71674,NA,NA,"","","IA0770500","West Des Moines","IA","Midwest","West North Central",71674,"west des moines","IA",48315,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Hartford,CT,City","West Hartford",0,0,3,0,13,85,2,2017,1,"CT","West Hartford,CT","City",3,100,"West Hartford","CT","West Hartford ,CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",64423,NA,NA,"","","CT0015500","West Hartford","CT","Northeast","New England",64423,"west hartford","CT",64093,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Haven,CT,City","West Haven",0,0,4,6,5,60,19,2017,1,"CT","West Haven,CT","City",10,84,"West Haven","CT","West Haven ,CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",54791,NA,NA,"","","CT0015600","West Haven","CT","Northeast","New England",54791,"west haven","CT",54598,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Jordan,UT,City","West Jordan",0,2,3,13,24,248,34,2017,1,"UT","West Jordan,UT","City",18,306,"West Jordan","UT","West Jordan ,UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",116485,NA,NA,"","","UT0180600","West Jordan","UT","West","Mountain",116485,"west jordan","UT",114211,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"West New York,NJ,City","West New York",0,0,3,6,3,35,6,2017,1,"NJ","West New York,NJ","City",9,44,"West New York","NJ","West New York ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",51260,NA,NA,"","","NJ0091200","West New York","NJ","Northeast","Middle Atlantic",51884,"west new york","NJ",51260,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"West Valley,UT,City","West Valley",2,18,14,40,63,308,146,2017,1,"UT","West Valley,UT","City",74,517,"West Valley","UT","West Valley ,UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",135023,NA,NA,"","","UT0182500","West Valley","UT","West","Mountain",135023,"west valley","UT",132686,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Westland,MI,City","Westland",0,2,3,18,11,58,17,2024,4,"MI","Westland,MI","City",23,86,"Westland","MI","Westland ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",83463,NA,NA,"","","MI8281700","Westland","MI","Midwest","East North Central",83463,"westland","MI",81727,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Westminster,CA,City","Westminster",2,0,10,7,46,164,32,2017,1,"CA","Westminster,CA","City",19,242,"Westminster","CA","Westminster ,CA","https://www.westminster-ca.gov/departments/police/services/investigations-bureau/crime-analysis/crime-statistics","Agency Aggregated","Open Source",88710,NA,NA,"","","CA0302400","Westminster","CA","West","Pacific",88710,"westminster","CA",88026,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Weymouth,MA,City","Weymouth",0,1,2,12,6,34,8,2017,1,"MA","Weymouth,MA","City",15,48,"Weymouth","MA","Weymouth ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",57725,NA,NA,"","","MA0112700","Weymouth","MA","Northeast","New England",57725,"weymouth","MA",60802,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Wichita Falls,TX,City","Wichita Falls",0,5,11,17,79,162,21,2017,1,"TX","Wichita Falls,TX","City",33,262,"Wichita Falls","TX","Wichita Falls ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",102740,NA,NA,"","","TX2430500","Wichita Falls","TX","South","West South Central",102740,"wichita falls","TX",102761,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Will,IL,County","Will",0,4,1,7,23,42,3,2017,1,"IL","Will,IL","County",12,68,"Will","IL","Will ,IL","https://ilucr.nibrs.com/Report/CrimeTrends","State UCR","Open Source",104475,NA,NA,"","","IL0990000","Will","IL","Midwest","East North Central",104475,"will","IL",114176,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Williamson,TX,County","Williamson",0,1,0,5,26,72,15,2017,1,"TX","Williamson,TX","County",6,113,"Williamson","TX","Williamson ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",202897,NA,NA,"","","TX2460000","Williamson","TX","South","West South Central",202897,"williamson","TX",219339,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
