"agency_name","state_name","crime_type","ytd_month_range","two_years_prior_full","previous_year_full","two_years_prior_previous_year_full_pct_change","two_years_prior_ytd","previous_year_ytd","current_year_ytd","two_years_prior_current_year_ytd_pct_change","previous_year_current_year_ytd_pct_change","population","number_of_agencies","last_updated"
"Sonoma County","California","violent_crime","Jan - Nov 2025",270,221,-18.1481481481481,251,212,206,-17.9282868525896,-2.83018867924528,131522,1,"2026-01-19 09:07:50 EST"
"South","Nationwide","aggravated_assault","Jan - Nov 2025",136327,132914,-2.50353928422103,125438,122909,110288,-12.077679809946,-10.2685726838555,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","burglary","Jan - Nov 2025",123950,116691,-5.85639370713998,113475,106611,93753,-17.380039656312,-12.0606691617188,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","motor_vehicle_theft","Jan - Nov 2025",200882,159701,-20.5000945828895,184063,147910,111155,-39.6103508038009,-24.8495706848759,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","murder","Jan - Nov 2025",4198,3512,-16.3411148165793,3872,3263,2650,-31.5599173553719,-18.7863928899785,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","property_crime","Jan - Nov 2025",1040160,963873,-7.33416012921089,953078,884835,779293,-18.2340794772306,-11.927873558347,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","rape","Jan - Nov 2025",16710,16622,-0.526630760023938,15480,15443,14002,-9.54780361757106,-9.33108851907013,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","robbery","Jan - Nov 2025",41313,37240,-9.85888219204609,37704,34268,27013,-28.3550816889455,-21.1713552001868,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","theft","Jan - Nov 2025",715328,687481,-3.89289948107721,655540,630314,574385,-12.3798700308143,-8.8731965337911,37934414,169,"2026-01-19 09:07:50 EST"
"South","Nationwide","violent_crime","Jan - Nov 2025",198548,190288,-4.16020307431956,182494,175883,153953,-15.6394182822449,-12.468516002115,37934414,169,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","aggravated_assault","Jan - Nov 2025",944,868,-8.05084745762712,876,811,740,-15.5251141552511,-8.75462392108508,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","burglary","Jan - Nov 2025",664,510,-23.1927710843373,600,469,426,-29,-9.16844349680171,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","motor_vehicle_theft","Jan - Nov 2025",462,490,6.06060606060606,415,467,332,-20,-28.9079229122056,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","murder","Jan - Nov 2025",21,8,-61.9047619047619,20,8,7,-65,-12.5,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","property_crime","Jan - Nov 2025",3246,2894,-10.8441158348737,2998,2664,2588,-13.6757838559039,-2.85285285285285,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","rape","Jan - Nov 2025",63,74,17.4603174603175,57,70,62,8.7719298245614,-11.4285714285714,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","robbery","Jan - Nov 2025",193,146,-24.3523316062176,166,134,86,-48.1927710843374,-35.8208955223881,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","theft","Jan - Nov 2025",2120,1894,-10.6603773584906,1983,1728,1830,-7.71558245083207,5.90277777777778,102999,1,"2026-01-19 09:07:50 EST"
"South Bend","Indiana","violent_crime","Jan - Nov 2025",1221,1096,-10.2375102375102,1119,1023,895,-20.017873100983,-12.5122189638319,102999,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","aggravated_assault","Jan - Nov 2025",46,58,26.0869565217391,40,52,58,45,11.5384615384615,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","burglary","Jan - Nov 2025",81,55,-32.0987654320988,75,42,57,-24,35.7142857142857,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","motor_vehicle_theft","Jan - Nov 2025",85,49,-42.3529411764706,78,41,58,-25.6410256410256,41.4634146341463,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","murder","Jan - Nov 2025",0,0,NA,0,0,1,Inf,Inf,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","property_crime","Jan - Nov 2025",964,754,-21.7842323651452,900,676,740,-17.7777777777778,9.46745562130178,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","rape","Jan - Nov 2025",24,27,12.5,23,26,22,-4.34782608695652,-15.3846153846154,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","robbery","Jan - Nov 2025",6,12,100,4,9,12,200,33.3333333333333,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","theft","Jan - Nov 2025",798,650,-18.546365914787,747,593,625,-16.3319946452477,5.39629005059022,86444,1,"2026-01-19 09:07:50 EST"
"South Jordan","Utah","violent_crime","Jan - Nov 2025",76,97,27.6315789473684,67,87,93,38.8059701492537,6.89655172413793,86444,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","aggravated_assault","Jan - Nov 2025",168,151,-10.1190476190476,155,138,162,4.51612903225806,17.3913043478261,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","burglary","Jan - Nov 2025",140,63,-55,138,59,34,-75.3623188405797,-42.3728813559322,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","motor_vehicle_theft","Jan - Nov 2025",225,217,-3.55555555555556,193,207,92,-52.3316062176166,-55.5555555555556,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","murder","Jan - Nov 2025",1,0,-100,1,0,0,-100,NA,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","property_crime","Jan - Nov 2025",1385,971,-29.8916967509025,1259,892,706,-43.9237490071485,-20.8520179372197,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","rape","Jan - Nov 2025",12,16,33.3333333333333,12,16,13,8.33333333333333,-18.75,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","robbery","Jan - Nov 2025",48,22,-54.1666666666667,46,21,2,-95.6521739130435,-90.4761904761905,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","theft","Jan - Nov 2025",1020,691,-32.2549019607843,928,626,580,-37.5,-7.3482428115016,62205,1,"2026-01-19 09:07:50 EST"
"South San Francisco","California","violent_crime","Jan - Nov 2025",229,189,-17.4672489082969,214,175,177,-17.2897196261682,1.14285714285714,62205,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","aggravated_assault","Jan - Nov 2025",78,141,80.7692307692308,62,134,108,74.1935483870968,-19.4029850746269,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","burglary","Jan - Nov 2025",146,90,-38.3561643835616,134,89,69,-48.5074626865672,-22.4719101123595,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","motor_vehicle_theft","Jan - Nov 2025",302,142,-52.9801324503311,288,131,103,-64.2361111111111,-21.3740458015267,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","murder","Jan - Nov 2025",4,1,-75,4,1,2,-50,100,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","property_crime","Jan - Nov 2025",1877,1166,-37.8795950985615,1728,1091,892,-48.3796296296296,-18.2401466544455,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","rape","Jan - Nov 2025",20,12,-40,19,12,14,-26.3157894736842,16.6666666666667,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","robbery","Jan - Nov 2025",21,31,47.6190476190476,18,25,23,27.7777777777778,-8,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","theft","Jan - Nov 2025",1429,934,-34.6396081175647,1306,871,720,-44.8698315467075,-17.3363949483352,57135,1,"2026-01-19 09:07:50 EST"
"Southaven","Mississippi","violent_crime","Jan - Nov 2025",123,185,50.4065040650407,103,172,147,42.7184466019417,-14.5348837209302,57135,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","aggravated_assault","Jan - Nov 2025",303,297,-1.98019801980198,273,269,340,24.5421245421245,26.3940520446097,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","burglary","Jan - Nov 2025",245,307,25.3061224489796,225,282,208,-7.55555555555556,-26.241134751773,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","motor_vehicle_theft","Jan - Nov 2025",644,413,-35.8695652173913,613,368,326,-46.8189233278956,-11.4130434782609,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","murder","Jan - Nov 2025",1,1,0,1,1,4,300,300,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","property_crime","Jan - Nov 2025",2088,1835,-12.1168582375479,1941,1650,1630,-16.0226687274601,-1.21212121212121,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","rape","Jan - Nov 2025",47,46,-2.12765957446809,44,43,31,-29.5454545454545,-27.906976744186,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","robbery","Jan - Nov 2025",58,30,-48.2758620689655,53,30,34,-35.8490566037736,13.3333333333333,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","theft","Jan - Nov 2025",1199,1115,-7.00583819849875,1103,1000,1096,-0.634632819582956,9.6,74960,1,"2026-01-19 09:07:50 EST"
"Southfield","Michigan","violent_crime","Jan - Nov 2025",409,374,-8.55745721271394,371,343,409,10.2425876010782,19.2419825072886,74960,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","aggravated_assault","Jan - Nov 2025",268,277,3.35820895522388,248,261,229,-7.66129032258065,-12.2605363984674,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","burglary","Jan - Nov 2025",266,335,25.9398496240602,241,288,298,23.6514522821577,3.47222222222222,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","motor_vehicle_theft","Jan - Nov 2025",340,352,3.52941176470588,317,328,246,-22.397476340694,-25,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","murder","Jan - Nov 2025",4,5,25,4,4,4,0,0,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","property_crime","Jan - Nov 2025",2489,2867,15.1868220168742,2239,2602,2287,2.14381420276909,-12.1060722521138,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","rape","Jan - Nov 2025",73,94,28.7671232876712,67,86,95,41.7910447761194,10.4651162790698,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","robbery","Jan - Nov 2025",82,62,-24.390243902439,74,58,49,-33.7837837837838,-15.5172413793103,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","theft","Jan - Nov 2025",1883,2180,15.7727031332979,1681,1986,1743,3.68828078524688,-12.2356495468278,109403,1,"2026-01-19 09:07:50 EST"
"Sparks","Nevada","violent_crime","Jan - Nov 2025",427,438,2.57611241217799,393,409,377,-4.07124681933842,-7.8239608801956,109403,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","aggravated_assault","Jan - Nov 2025",1112,912,-17.9856115107914,1038,848,816,-21.3872832369942,-3.77358490566038,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","burglary","Jan - Nov 2025",2001,1517,-24.1879060469765,1824,1397,1113,-38.9802631578947,-20.3292770221904,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","motor_vehicle_theft","Jan - Nov 2025",1659,1242,-25.1356238698011,1547,1157,763,-50.6787330316742,-34.0535868625756,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","murder","Jan - Nov 2025",22,16,-27.2727272727273,20,16,7,-65,-56.25,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","property_crime","Jan - Nov 2025",13075,11511,-11.961759082218,12033,10559,9158,-23.8926286046705,-13.2683019225305,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","rape","Jan - Nov 2025",217,178,-17.9723502304147,199,171,173,-13.0653266331658,1.16959064327485,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","robbery","Jan - Nov 2025",340,336,-1.17647058823529,325,316,250,-23.0769230769231,-20.8860759493671,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","theft","Jan - Nov 2025",9415,8752,-7.04195432819968,8662,8005,7282,-15.9316555068114,-9.03185509056839,230648,1,"2026-01-19 09:07:50 EST"
"Spokane","Washington","violent_crime","Jan - Nov 2025",1691,1442,-14.7250147841514,1582,1351,1246,-21.2389380530973,-7.7720207253886,230648,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","aggravated_assault","Jan - Oct 2025",212,195,-8.0188679245283,180,176,151,-16.1111111111111,-14.2045454545455,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","burglary","Jan - Oct 2025",638,663,3.91849529780564,548,528,402,-26.6423357664234,-23.8636363636364,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","motor_vehicle_theft","Jan - Oct 2025",471,339,-28.0254777070064,417,286,252,-39.568345323741,-11.8881118881119,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","murder","Jan - Oct 2025",3,1,-66.6666666666667,3,1,1,-66.6666666666667,0,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","rape","Jan - Oct 2025",65,32,-50.7692307692308,59,26,18,-69.4915254237288,-30.7692307692308,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","robbery","Jan - Oct 2025",60,40,-33.3333333333333,53,36,35,-33.9622641509434,-2.77777777777778,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","theft","Jan - Oct 2025",2685,2878,7.18808193668529,2264,2380,2281,0.750883392226148,-4.15966386554622,109278,1,"2026-01-19 09:07:50 EST"
"Spokane Valley","Washington","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,109278,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","aggravated_assault","Jan - Oct 2025",273,274,0.366300366300366,230,226,188,-18.2608695652174,-16.8141592920354,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","burglary","Jan - Oct 2025",90,55,-38.8888888888889,76,46,31,-59.2105263157895,-32.6086956521739,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","motor_vehicle_theft","Jan - Oct 2025",52,97,86.5384615384615,30,75,79,163.333333333333,5.33333333333333,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","murder","Jan - Oct 2025",3,6,100,3,5,5,66.6666666666667,0,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","rape","Jan - Oct 2025",58,44,-24.1379310344828,50,36,29,-42,-19.4444444444444,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","robbery","Jan - Oct 2025",27,26,-3.7037037037037,21,21,19,-9.52380952380952,-9.52380952380952,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","theft","Jan - Oct 2025",594,746,25.5892255892256,476,636,544,14.2857142857143,-14.4654088050314,149957,1,"2026-01-19 09:07:50 EST"
"Spotsylvania County","Virginia","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,149957,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","aggravated_assault","Jan - Nov 2025",71,88,23.943661971831,60,83,71,18.3333333333333,-14.4578313253012,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","burglary","Jan - Nov 2025",42,33,-21.4285714285714,39,32,21,-46.1538461538462,-34.375,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","motor_vehicle_theft","Jan - Nov 2025",21,21,0,18,20,12,-33.3333333333333,-40,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","murder","Jan - Nov 2025",2,0,-100,2,0,2,0,Inf,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","property_crime","Jan - Nov 2025",430,282,-34.4186046511628,366,260,245,-33.0601092896175,-5.76923076923077,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","rape","Jan - Nov 2025",9,3,-66.6666666666667,9,3,10,11.1111111111111,233.333333333333,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","robbery","Jan - Nov 2025",2,5,150,2,5,1,-50,-80,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","theft","Jan - Nov 2025",367,228,-37.874659400545,309,208,212,-31.3915857605178,1.92307692307692,58200,1,"2026-01-19 09:07:50 EST"
"Spring Hill","Tennessee","violent_crime","Jan - Nov 2025",84,96,14.2857142857143,73,91,84,15.0684931506849,-7.69230769230769,58200,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","aggravated_assault","Jan - Nov 2025",621,733,18.0354267310789,578,672,711,23.0103806228374,5.80357142857143,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","burglary","Jan - Nov 2025",1245,1734,39.2771084337349,1082,1653,763,-29.4824399260628,-53.8415003024803,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","motor_vehicle_theft","Jan - Nov 2025",574,663,15.5052264808362,504,574,542,7.53968253968254,-5.57491289198606,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","murder","Jan - Nov 2025",5,9,80,4,9,11,175,22.2222222222222,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","property_crime","Jan - Nov 2025",5464,5581,2.14128843338214,4945,5110,4423,-10.5561172901921,-13.4442270058708,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","rape","Jan - Nov 2025",122,119,-2.45901639344262,110,113,127,15.4545454545455,12.3893805309735,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","robbery","Jan - Nov 2025",138,150,8.69565217391304,122,140,101,-17.2131147540984,-27.8571428571429,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","theft","Jan - Nov 2025",3645,3184,-12.6474622770919,3359,2883,3118,-7.17475439118785,8.15123135622615,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Illinois","violent_crime","Jan - Nov 2025",886,1011,14.1083521444695,814,934,950,16.7076167076167,1.71306209850107,112781,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","aggravated_assault","Jan - Nov 2025",968,971,0.309917355371901,908,914,775,-14.647577092511,-15.2078774617068,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","burglary","Jan - Nov 2025",520,488,-6.15384615384615,490,463,402,-17.9591836734694,-13.1749460043197,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","motor_vehicle_theft","Jan - Nov 2025",1336,1034,-22.6047904191617,1208,959,690,-42.8807947019868,-28.0500521376434,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","murder","Jan - Nov 2025",30,19,-36.6666666666667,29,18,14,-51.7241379310345,-22.2222222222222,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","property_crime","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","rape","Jan - Nov 2025",78,74,-5.12820512820513,74,71,53,-28.3783783783784,-25.3521126760563,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","robbery","Jan - Nov 2025",289,325,12.4567474048443,272,311,296,8.82352941176471,-4.82315112540193,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","theft","Jan - Nov 2025",2755,2894,5.0453720508167,2497,2626,2188,-12.3748498197837,-16.6793602437167,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Massachusetts","violent_crime","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,154218,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","aggravated_assault","Jan - Nov 2025",1571,1612,2.6098026734564,1461,1491,1360,-6.91307323750856,-8.78604963112005,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","burglary","Jan - Nov 2025",1282,1240,-3.27613104524181,1179,1156,918,-22.1374045801527,-20.5882352941176,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","motor_vehicle_theft","Jan - Nov 2025",976,778,-20.2868852459016,920,712,605,-34.2391304347826,-15.0280898876404,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","murder","Jan - Nov 2025",15,10,-33.3333333333333,14,9,7,-50,-22.2222222222222,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","property_crime","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","rape","Jan - Nov 2025",188,183,-2.65957446808511,173,169,173,0,2.36686390532544,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","robbery","Jan - Nov 2025",232,211,-9.05172413793103,207,193,167,-19.3236714975845,-13.4715025906736,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","theft","Jan - Nov 2025",4799,5137,7.04313398624714,4409,4739,3952,-10.3651621682921,-16.6068790884153,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Missouri","violent_crime","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,170521,1,"2026-01-19 09:07:50 EST"
"Springfield","Ohio","aggravated_assault","Jan - Nov 2025",545,635,16.5137614678899,497,589,578,16.2977867203219,-1.86757215619694,57866,1,"2026-01-19 09:07:50 EST"
"Springfield","Ohio","burglary","Jan - Nov 2025",520,516,-0.769230769230769,478,477,417,-12.7615062761506,-12.5786163522013,57866,1,"2026-01-19 09:07:50 EST"
"Springfield","Ohio","motor_vehicle_theft","Jan - Nov 2025",492,485,-1.42276422764228,437,435,363,-16.9336384439359,-16.551724137931,57866,1,"2026-01-19 09:07:50 EST"
"Springfield","Ohio","murder","Jan - Nov 2025",9,5,-44.4444444444444,8,4,9,12.5,125,57866,1,"2026-01-19 09:07:50 EST"
